"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3020000","3020000-104-2020-00058","2020-04-20","","01","영업/정상","01","영업","","","","","","36.06","140-892","서울특별시 용산구 한남동 682-13번지 ","서울특별시 용산구 이태원로54길 16-3, 4층 402호 (한남동)","04400","파크","2020-04-20 16:12:29","I","2020-04-22 00:23:38.0","커피숍","200145.617483696    ","448364.366991441    ","커피숍","","","","","상수도전용","","","","","","","","","N","36.06","","",""
"3020000","3020000-104-2020-00059","2020-04-23","","01","영업/정상","01","영업","","","","","","20.00","140-821","서울특별시 용산구 동자동 43-205 한국철도공사 ","서울특별시 용산구 청파로 378, 서울역 맞이방내 2층 (동자동)","04301","누리분식","2022-08-04 10:57:38","U","2022-08-07 02:40:00.0","일반조리판매","197373.839856311    ","450014.537949042    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","20","","",""
"3020000","3020000-104-2020-00060","2020-04-23","","01","영업/정상","01","영업","","","","","","40.70","140-807","서울특별시 용산구 갈월동 90-15번지 ","서울특별시 용산구 한강대로 277-2, 1층 (갈월동)","04321","메가커피숙대점","2020-04-23 17:17:26","I","2020-04-25 00:23:33.0","커피숍","197475.108000143    ","448978.415082243    ","커피숍","","","","","상수도전용","","","","","","","","","N","40.7","","",""
"3020000","3020000-104-2020-00061","2020-04-27","","01","영업/정상","01","영업","","","","","","33.00","140-011","서울특별시 용산구 한강로1가 239-1 ","서울특별시 용산구 한강대로 178, 1층 (한강로1가)","04382","Pi:k(피크)","2023-03-10 15:38:57","U","2023-03-12 02:40:00.0","커피숍","197568.110377107    ","448009.037973081    ","커피숍","","","","","상수도전용","","","","","","","","","N","18","","",""
"3020000","3020000-104-2020-00062","2020-04-28","","03","폐업","02","폐업","2023-10-17","","","","","39.00","140-835","서울특별시 용산구 용산동2가 5-1612 ","서울특별시 용산구 신흥로 7, 1층 (용산동2가)","04338","파파도나스해방촌점","2023-10-17 15:07:04","U","2023-10-19 02:40:00.0","일반조리판매","198737.796286461    ","448541.326588707    ","일반조리판매","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","39","","",""
"3020000","3020000-104-2020-00063","2020-04-29","","01","영업/정상","01","영업","","","","","","3.30","140-821","서울특별시 용산구 동자동 43-205번지 한국철도공사 ","서울특별시 용산구 청파로 378, 한국철도공사 1층 (동자동)","04301","GS25S서울역1호","2020-05-08 11:18:17","U","2020-05-10 02:40:00.0","편의점","197373.839856311    ","450014.537949042    ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3020000","3020000-104-2020-00064","2020-05-07","","03","폐업","02","폐업","2023-07-31","","","","","43.46","140-012","서울특별시 용산구 한강로2가 419 아스테리움 용산 ","서울특별시 용산구 한강대로30길 25, 지1층 B116호 (한강로2가, 아스테리움 용산)","04386","쥬씨용산아스테리움점","2023-07-31 14:39:55","U","2023-08-02 02:40:00.0","커피숍","197177.441827434    ","447264.444809335    ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","43.46","","",""
"3020000","3020000-104-2020-00065","2020-05-08","","01","영업/정상","01","영업","","","","","","30.80","140-861","서울특별시 용산구 이태원동 635 ","서울특별시 용산구 녹사평대로52길 5, 1층 1호 (이태원동)","04343","스텐파크","2020-06-25 11:17:37","U","2020-06-27 02:40:00.0","커피숍","198826.885276993    ","448543.41488663     ","커피숍","","","","","상수도전용","","","","","","","","","N","30.8","","",""
"3020000","3020000-104-2020-00066","2020-05-08","","01","영업/정상","01","영업","","","","","","3.30","140-821","서울특별시 용산구 동자동 43-205번지 한국철도공사 ","서울특별시 용산구 청파로 378, 한국철도공사 지하3층 (동자동)","04301","GS25편의점공항철도2호점","2020-05-08 14:58:53","I","2020-05-10 00:23:20.0","편의점","197373.839856311    ","450014.537949042    ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3020000","3020000-104-2020-00067","2020-05-11","","01","영업/정상","01","영업","","","","","","53.46","140-893","서울특별시 용산구 한남동 729-9번지 ","서울특별시 용산구 한남대로27길 31, 1층 (한남동)","04399","슬링스톤","2020-05-13 15:59:29","I","2020-05-15 00:23:19.0","커피숍","200194.508502032    ","448424.529862629    ","커피숍","","","","","상수도전용","","","","","","","","","N","53.46","","",""
"3020000","3020000-104-2020-00068","2020-05-13","","03","폐업","02","폐업","2023-06-14","","","","","17.00","140-869","서울특별시 용산구 청파동1가 135 홍신빌딩 ","서울특별시 용산구 청파로 333, 홍신빌딩 1층 109호 (청파동1가)","04304","스토리원","2023-06-14 16:29:56","U","2023-06-16 02:40:00.0","기타 휴게음식점","197247.634245402    ","449673.193356009    ","기타 휴게음식점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","17","","",""
"3020000","3020000-104-2020-00069","2020-05-14","","01","영업/정상","01","영업","","","","","","31.00","140-863","서울특별시 용산구 이태원동 64-15번지 ","서울특별시 용산구 이태원로20길 2-10, 3층 (이태원동)","04391","놀숲이태원점","2020-05-14 13:15:51","I","2020-05-16 00:23:20.0","일반조리판매","199179.455151463    ","447977.327274186    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","31","","",""
"3020000","3020000-104-2020-00070","2020-05-14","","03","폐업","02","폐업","2021-01-19","","","","","18.00","140-861","서울특별시 용산구 이태원동 557 ","서울특별시 용산구 녹사평대로 222, 1층 (이태원동)","04345","홍이태원","2021-01-19 15:55:09","U","2021-01-21 02:40:00.0","일반조리판매","198790.433934433    ","448344.026027589    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","18","","",""
"3020000","3020000-104-2020-00071","2020-05-19","","03","폐업","02","폐업","2023-05-31","","","","","58.31","140-780","서울특별시 용산구 한강로3가 40-999 아이파크몰 ","서울특별시 용산구 한강대로23길 55, 아이파크몰 더센터 5층 (한강로3가)","04377","고카페(GOKAFFE)","2023-05-31 10:07:35","U","2023-06-02 02:40:00.0","커피숍","196762.077394917    ","447480.039577359    ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","58.31","","",""
"3020000","3020000-104-2020-00072","2020-05-19","","01","영업/정상","01","영업","","","","","","80.33","140-133","서울특별시 용산구 청파동3가 109-7 ","서울특별시 용산구 청파로47길 43, 1층 (청파동3가)","04313","배스킨라빈스숙명여대","2022-09-22 14:03:28","U","2022-09-24 02:40:00.0","아이스크림","197098.572930746    ","449144.530458192    ","아이스크림","","","","","상수도전용","","","","","","","","","N","80.33","","",""
"3020000","3020000-104-2020-00073","2020-05-22","","03","폐업","02","폐업","2023-09-18","","","","","33.00","140-899","서울특별시 용산구 후암동 43-19 1층 101호","서울특별시 용산구 두텁바위로 137, 1층 (후암동)","04330","마모에","2023-09-18 13:39:47","U","2023-09-20 02:40:00.0","커피숍","198282.740293903    ","449889.435886261    ","커피숍","0","0","기타","우수","상수도전용","0","0","0","0","0","","0","0","N","33","","",""
"3020000","3020000-104-2020-00074","2020-05-22","","03","폐업","02","폐업","2020-06-18","","","","","33.00","140-780","서울특별시 용산구 한강로3가 40-999번지 용산역 ","서울특별시 용산구 한강대로23길 55, 용산역 7층 (한강로3가)","04377","오사카 오지상 치즈케이크","2020-06-19 04:15:08","U","2020-06-21 02:40:00.0","기타 휴게음식점","196762.077394917    ","447480.039577359    ","기타 휴게음식점","","","","","","","","","","","","","","N","33","","",""
"3020000","3020000-104-2020-00075","2020-05-22","","03","폐업","02","폐업","2020-06-04","","","","","6.60","140-780","서울특별시 용산구 한강로3가 40-999번지 용산역 ","서울특별시 용산구 한강대로23길 55, 용산역 7층 (한강로3가)","04377","위크레페(We CREPE)","2020-06-05 04:15:09","U","2020-06-07 02:40:00.0","기타 휴게음식점","196762.077394917    ","447480.039577359    ","기타 휴게음식점","","","","","","","","","","","","","","Y","6.6","","",""
"3020000","3020000-104-2020-00076","2020-05-22","","03","폐업","02","폐업","2020-06-22","","","","","168.00","140-210","서울특별시 용산구 한남동 829번지 나인원 한남 117동 지2층 011호","서울특별시 용산구 한남대로 91, 117동 지2층 (한남동, 나인원 한남)","04401","라퀴진","2020-06-22 14:12:52","U","2020-06-24 02:40:00.0","기타 휴게음식점","200231.538140657    ","448226.481350525    ","기타 휴게음식점","","","","","상수도전용","","","","","","","","","Y","168","","",""
"3020000","3020000-104-2020-00077","2020-05-22","","03","폐업","02","폐업","2020-09-23","","","","","49.50","140-857","서울특별시 용산구 이태원동 224-78 ","서울특별시 용산구 회나무로26길 36, 3층 (이태원동)","04345","르플랑의정원","2020-09-23 16:01:26","U","2020-09-25 02:40:00.0","커피숍","199049.549383629    ","448521.313386178    ","커피숍","","","","","상수도전용","","","","","","","","","N","49.5","","",""
"3020000","3020000-104-2020-00078","2020-05-26","","03","폐업","02","폐업","2022-03-29","","","","","51.72","140-012","서울특별시 용산구 한강로2가 422 래미안용산 더 센트럴 ","서울특별시 용산구 한강대로 95, 지1층 B130호 (한강로2가, 래미안용산 더 센트럴)","04378","라라브라운","2022-03-29 11:06:15","U","2022-03-31 02:40:00.0","기타 휴게음식점","197011.737528847    ","447430.100250997    ","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","51.72","","",""
"3020000","3020000-104-2020-00079","2020-05-29","","03","폐업","02","폐업","2023-12-18","","","","0237898688","3.00","140-900","서울특별시 용산구 후암동 79 한진여관목욕탕 ","서울특별시 용산구 후암로 59, 한진여관목욕탕 1층 (후암동)","04325","세븐일레븐후암광장카페점","2023-12-18 15:23:04","U","2023-12-20 02:40:00.0","편의점","197882.621568784    ","449867.976662872    ","편의점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","3","","",""
"3020000","3020000-104-2020-00080","2020-06-02","","03","폐업","02","폐업","2020-07-16","","","","","4.50","140-906","서울특별시 용산구 이촌동 302-17 한강공원 이촌안내센터 ","서울특별시 용산구 이촌로72길 62, 한강공원 이촌안내센터 1층 (이촌동)","04427","한강이촌2호점","2020-07-16 16:13:47","U","2020-07-18 02:40:00.0","편의점","197329.192480831    ","446114.125235545    ","편의점","","","","","상수도전용","","","","","","","","","N","4.5","","",""
"3020000","3020000-104-2020-00081","2020-06-02","","03","폐업","02","폐업","2020-07-16","","","","","4.80","140-915","서울특별시 용산구 이촌동 362-1 1층 ","","","한강이촌1호점","2020-07-16 16:18:16","U","2020-07-18 02:40:00.0","편의점","198315.331070347    ","445891.889050955    ","편의점","","","","","상수도전용","","","","","","","","","N","4.8","","",""
"3020000","3020000-104-2020-00082","2020-06-03","","01","영업/정상","01","영업","","","","","","29.70","140-884","서울특별시 용산구 한남동 4-18번지 아울스 스퀘어 ","서울특별시 용산구 독서당로 123, 지1층 (한남동, 아울스 스퀘어)","04419","에이알케이(ARK)","2020-06-03 17:04:49","I","2020-06-05 00:23:19.0","커피숍","200999.320513425    ","448338.697929515    ","커피숍","","","","","상수도전용","","","","","","","","","N","29.7","","",""
"3020000","3020000-104-2020-00083","2020-06-04","","01","영업/정상","01","영업","","","","","","322.22","140-884","서울특별시 용산구 한남동 1-90번지 포트힐(Fort Hill) 빌딩 ","서울특별시 용산구 독서당로 122-1, 포트힐(Fort Hill) 빌딩 지1층 (한남동)","04420","슈슈앤쎄씨서울","2020-06-04 14:07:25","I","2020-06-06 00:23:18.0","커피숍","201070.187785081    ","448288.443792419    ","커피숍","","","","","상수도전용","","","","","","","","","Y","322.22","","",""
"3020000","3020000-104-2020-00084","2020-06-08","","01","영업/정상","01","영업","","","","","02 7014417","113.93","140-133","서울특별시 용산구 청파동3가 24-50번지 ","서울특별시 용산구 청파로45길 3, 1층 (청파동3가)","04313","한입소반","2020-06-08 15:36:08","I","2020-06-10 00:23:18.0","일반조리판매","197306.468495365    ","449094.612837775    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","113.93","","",""
"3020000","3020000-104-2020-00085","2020-06-08","","01","영업/정상","01","영업","","","","","","148.70","140-828","서울특별시 용산구 서계동 219-17 서울역풍림아이원플러스 102호","서울특별시 용산구 만리재로 202, 서울역풍림아이원플러스 1층 102호 (서계동)","04300","스타벅스 서울역서부점","2023-02-17 17:37:29","U","2023-02-19 02:40:00.0","커피숍","197142.950836732    ","450296.589217562    ","커피숍","","","","","","","","","","","","","","N","148.7","","",""
"3020000","3020000-104-2020-00086","2020-06-09","","01","영업/정상","01","영업","","","","","","59.00","140-906","서울특별시 용산구 이촌동 301-87번지 농업기술진흥관 ","서울특별시 용산구 이촌로 223-13, 농업기술진흥관 1층 (이촌동)","04422","플로블랑","2020-06-10 12:48:47","I","2020-06-11 00:23:29.0","기타 휴게음식점","197463.838535628    ","446559.439403543    ","기타 휴게음식점","","","","","","","","","","","","","","N","59","","",""
"3020000","3020000-104-2020-00087","2020-06-10","","03","폐업","02","폐업","2023-05-25","","","","","32.86","140-070","서울특별시 용산구 도원동 3-5 동원한의원 ","서울특별시 용산구 새창로12길 3, 1층 (도원동)","04356","쿱(COOP)","2023-05-25 10:45:33","U","2023-05-27 02:40:00.0","아이스크림","196222.074680651    ","448559.644195097    ","아이스크림","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","32.86","","",""
"3020000","3020000-104-2020-00088","2020-06-15","","03","폐업","02","폐업","2021-12-22","","","","","9.90","140-780","서울특별시 용산구 한강로3가 40-999 용산역 ","서울특별시 용산구 한강대로23길 55, 이마트 용산점 지2층 (한강로3가)","04377","다라온푸드","2021-12-22 14:25:03","U","2021-12-24 02:40:00.0","일반조리판매","196762.077394917    ","447480.039577359    ","일반조리판매","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","9.9","","",""
"3020000","3020000-104-2020-00089","2020-06-16","","03","폐업","02","폐업","2022-08-17","","","","","19.83","140-833","서울특별시 용산구 용산동2가 5-1117 ","서울특별시 용산구 소월로20길 64, 1층 (용산동2가)","04337","사려니숲","2022-08-17 15:16:05","U","2022-08-20 02:40:00.0","커피숍","198533.740282294    ","449083.810613623    ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","19.83","","",""
"3020000","3020000-104-2020-00090","2020-06-17","","03","폐업","02","폐업","2023-07-03","","","","","33.12","140-823","서울특별시 용산구 보광동 244-12 ","서울특별시 용산구 보광로 57, 지1층 (보광동)","04394","다예쁘다","2023-07-03 14:38:02","U","2023-07-05 02:40:00.0","기타 휴게음식점","199764.677163469    ","447408.56628008     ","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","33.12","","",""
"3020000","3020000-104-2020-00091","2020-06-17","","03","폐업","02","폐업","2021-08-04","","","","","39.37","140-713","서울특별시 용산구 이촌동 300-23 한강맨션 ","서울특별시 용산구 이촌로 248, 31동 1층 106-2호 (이촌동, 한강맨션)","04426","경성꽈배기동부이촌점","2021-08-04 10:43:13","U","2021-08-06 02:40:00.0","기타 휴게음식점","197722.571038558    ","446344.591216568    ","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","39.37","","",""
"3020000","3020000-104-2020-00092","2020-06-18","","01","영업/정상","01","영업","","","","","","146.67","140-170","서울특별시 용산구 동자동 56번지 트윈시티 남산 ","서울특별시 용산구 한강대로 366, 트윈시티 남산 지1층 지104호,지105호,지106호 (동자동)","04323","파스쿠찌트윈시티남산","2020-06-18 17:27:23","I","2020-06-20 00:23:17.0","커피숍","197525.407310462    ","449844.319841559    ","커피숍","","","","","상수도전용","","","","","","","","","N","146.67","","",""
"3020000","3020000-104-2020-00093","2020-06-19","","03","폐업","02","폐업","2021-12-09","","","","","66.98","140-891","서울특별시 용산구 한남동 684-97 ","서울특별시 용산구 대사관로5길 14, 2층 (한남동)","04400","비마이디","2021-12-09 16:52:42","U","2021-12-11 02:40:00.0","기타 휴게음식점","200004.68956082     ","448076.989223188    ","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","66.98","","",""
"3020000","3020000-104-2020-00094","2020-06-19","","03","폐업","02","폐업","2023-04-26","","","","","21.78","140-872","서울특별시 용산구 한강로2가 71 ","서울특별시 용산구 한강대로40길 43, 2층 205호 (한강로2가)","04382","마그마힐링까페","2023-04-26 15:39:14","U","2023-04-28 02:40:00.0","커피숍","197430.260838827    ","447554.444780548    ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","21.78","","",""
"3020000","3020000-104-2020-00095","2020-06-22","","01","영업/정상","01","영업","","","","","","10.00","140-842","서울특별시 용산구 용산동2가 37-3 ","서울특별시 용산구 신흥로11길 1, 1층 (용산동2가)","04338","이마트24R해방촌점","2023-09-08 10:34:28","U","2023-09-10 02:40:00.0","편의점","198825.342121984    ","448967.274898651    ","편의점","","","","","상수도전용","","","","","","","","","N","10","","",""
"3020000","3020000-104-2020-00096","2020-06-24","","03","폐업","02","폐업","2024-03-20","","","","","9.90","140-873","서울특별시 용산구 한강로2가 15-19 농협(농산물백화점) ","서울특별시 용산구 청파로 122, NH농협은행 용산별관 지1층 (한강로2가)","04371","진영유통","2024-03-20 17:16:25","U","2024-03-22 02:40:00.0","일반조리판매","196813.258497258    ","447881.970772064    ","일반조리판매","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","9.9","","",""
"3020000","3020000-104-2020-00097","2020-06-24","","03","폐업","02","폐업","2023-12-05","","","","","9.00","140-844","서울특별시 용산구 용산동5가 2-30 ","서울특별시 용산구 한강대로38길 29, 1층 (용산동5가)","04386","게이트(커피전문점)","2023-12-05 16:00:11","U","2023-12-07 02:40:00.0","커피숍","197278.340322737    ","447425.369301908    ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","9","","",""
"3020000","3020000-104-2020-00098","2020-06-30","","03","폐업","02","폐업","2021-09-30","","","","","24.80","140-160","서울특별시 용산구 남영동 48-1 파라다이스빌딩 ","서울특별시 용산구 한강대로80길 21-13, 파라다이스빌딩 지상1층 102호 (남영동)","04352","조각","2021-09-30 12:00:02","U","2021-10-02 02:40:00.0","일반조리판매","197614.509417795    ","449003.749337377    ","일반조리판매","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","24.8","","",""
"3020000","3020000-104-2020-00099","2020-07-01","","03","폐업","02","폐업","2020-10-16","","","","","16.50","140-780","서울특별시 용산구 한강로3가 40-999 용산역 ","서울특별시 용산구 한강대로23길 55, 에이치디씨아이파크몰 6층 (한강로3가)","04377","위크레페","2020-10-16 13:57:14","U","2020-10-18 02:40:00.0","일반조리판매","196762.077394917    ","447480.039577359    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","16.5","","",""
"3020000","3020000-104-2020-00100","2020-07-01","","03","폐업","02","폐업","2020-08-31","","","","","29.70","140-210","서울특별시 용산구 한남동 829 나인원 한남 ","서울특별시 용산구 한남대로 91, 지2층 (한남동, 나인원 한남)","04401","베이크(BAKE)","2020-08-31 17:33:07","U","2020-09-02 02:40:00.0","일반조리판매","200231.538140657    ","448226.481350525    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","29.7","","",""
"3020000","3020000-104-2020-00101","2020-07-01","","03","폐업","02","폐업","2020-07-24","","","","","18.18","140-780","서울특별시 용산구 한강로3가 40-999 용산역 ","서울특별시 용산구 한강대로23길 55, 아이파크몰 6층 (한강로3가)","04377","아리랑에프앤비","2020-07-24 15:55:19","U","2020-07-26 02:40:00.0","일반조리판매","196762.077394917    ","447480.039577359    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","18.18","","",""
"3020000","3020000-104-2020-00102","2020-07-01","","01","영업/정상","01","영업","","","","","","18.18","140-780","서울특별시 용산구 한강로3가 40-999 용산역","서울특별시 용산구 한강대로23길 55, 아이파크몰 6층 (한강로3가)","04377","어니언수제어묵","2025-09-23 14:57:45","U","2024-12-08 22:05:00.0","일반조리판매","196762.077394917","447480.039577359","","","","","","","","","","","","","","","","","","",""
"3020000","3020000-104-2020-00103","2020-07-01","","01","영업/정상","01","영업","","","","","","182.30","140-780","서울특별시 용산구 한강로3가 40-999 용산역 ","서울특별시 용산구 한강대로23길 55, 아이파크몰 동관 6층 (한강로3가)","04377","폴바셋용산아이파크몰점","2024-04-23 09:51:25","U","2024-04-25 02:40:00.0","커피숍","196762.077394917    ","447480.039577359    ","커피숍","","","","","상수도전용","","","","","","","","","Y","182.3","","",""
"3020000","3020000-104-2020-00104","2020-07-02","","03","폐업","02","폐업","2020-08-05","","","","","18.18","140-780","서울특별시 용산구 한강로3가 40-999 용산역 ","서울특별시 용산구 한강대로23길 55, 아이파크몰 6층 (한강로3가)","04377","홍미단용산아이파크몰점","2020-08-05 16:18:45","U","2020-08-07 02:40:00.0","일반조리판매","196762.077394917    ","447480.039577359    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","18.18","","",""
"3020000","3020000-104-2020-00105","2020-07-07","","01","영업/정상","01","영업","","","","","0221352174","33.58","140-883","서울특별시 용산구 한강로3가 65-156 ","서울특별시 용산구 한강대로14길 8, 1층 101호 (한강로3가)","04389","파이드파이퍼","2022-04-26 16:54:26","U","2022-04-28 02:40:00.0","커피숍","196805.327592146    ","446967.682139421    ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","33.58","","",""
"3020000","3020000-104-2020-00106","2020-07-08","","01","영업/정상","01","영업","","","","","","163.27","140-111","서울특별시 용산구 원효로1가 133-3 리첸시아 용산 ","서울특별시 용산구 백범로 341, A동 1층 114호~117호,129호 (원효로1가, 리첸시아 용산)","04315","스타벅스용산리첸시아점","2023-02-19 11:29:02","U","2023-02-21 02:40:00.0","커피숍","197045.849468346    ","448447.558967085    ","커피숍","","","","","상수도전용","","","","","","","","","N","163.27","","",""
"3020000","3020000-104-2020-00107","2020-07-09","","03","폐업","02","폐업","2022-12-12","","","","0220124888","18.18","140-780","서울특별시 용산구 한강로3가 40-999 용산역 ","서울특별시 용산구 한강대로23길 55, 더센타 6층 PICK 6호 (한강로3가)","04377","앤티앤스프레즐","2022-12-12 09:06:34","U","2022-12-14 02:40:00.0","커피숍","196762.077394917    ","447480.039577359    ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","18.18","","",""
"3020000","3020000-104-2020-00108","2020-07-13","","01","영업/정상","01","영업","","","","","","38.55","140-880","서울특별시 용산구 한강로3가 40-605 ","서울특별시 용산구 한강대로7길 6, 1층 (한강로3가)","04379","레뽀드라라","2023-02-10 11:42:10","U","2023-02-12 02:40:00.0","커피숍","196619.455823637    ","446894.987000322    ","커피숍","","","","","상수도전용","","","","","","","","","N","38.55","","",""
"3020000","3020000-104-2020-00109","2020-07-16","","03","폐업","02","폐업","2022-06-14","","","","02 5611185","166.37","140-857","서울특별시 용산구 이태원동 231-36 ","서울특별시 용산구 회나무로44가길 11, 1층 (이태원동)","04346","에이치비카페바이오틱스(HB)","2022-06-14 12:10:27","U","2022-06-16 02:40:00.0","커피숍","199495.305514824    ","448515.677944427    ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","166.37","","",""
"3020000","3020000-104-2020-00110","2020-07-20","","03","폐업","02","폐업","2025-01-20","","","","","52.67","140-120","서울특별시 용산구 효창동 287 용산 롯데캐슬 센터포레 ","서울특별시 용산구 백범로 313, 208동 지3층 106호 (효창동, 용산 롯데캐슬 센터포레)","04317","아임복","2025-01-20 14:03:32","U","2025-01-22 02:40:00.0","일반조리판매","196704.745506143    ","448591.786383215    ","일반조리판매","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","52.67","","",""
"3020000","3020000-104-2020-00111","2020-07-21","","01","영업/정상","01","영업","","","","","","65.78","140-893","서울특별시 용산구 한남동 726-82 볼보빌딩 ","서울특별시 용산구 한남대로 130, 볼보빌딩 지2층,지3층 (한남동)","04417","프렌즈스크린한남","2024-10-14 15:13:37","U","2024-10-16 02:40:00.0","커피숍","200319.06075632     ","448640.981454745    ","커피숍","","","","","상수도전용","","","","","","","","","N","65.78","","",""
"3020000","3020000-104-2020-00112","2020-07-23","","01","영업/정상","01","영업","","","","","","14.88","140-864","서울특별시 용산구 이태원동 151-24 ","서울특별시 용산구 이태원로19길 46, 1층 (이태원동)","04350","누깍(Nukak)","2020-07-23 11:34:26","I","2020-07-25 00:23:15.0","커피숍","199213.891122947    ","448234.079070049    ","커피숍","","","","","상수도전용","","","","","","","","","N","14.88","","",""
"3020000","3020000-104-2020-00113","2020-07-27","","03","폐업","02","폐업","2025-01-20","","","","","32.00","140-873","서울특별시 용산구 한강로2가 15-19 농협(농산물백화점) ","서울특별시 용산구 청파로 122, NH농협은행 용산별관 1층 (한강로2가)","04371","던킨도너츠용산하나로마트점","2025-01-20 13:43:12","U","2025-01-22 02:40:00.0","일반조리판매","196813.258497258    ","447881.970772064    ","일반조리판매","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","32","","",""
"3020000","3020000-104-2020-00114","2020-07-27","","01","영업/정상","01","영업","","","","","","98.22","140-780","서울특별시 용산구 한강로3가 40-999 용산역 ","서울특별시 용산구 한강대로23길 55, 아이파크몰 더센터 4층 17-2호 (한강로3가)","04377","아우어베이커리용산아이파크몰점","2022-12-22 16:43:25","U","2022-12-24 02:40:00.0","일반조리판매","196762.077394917    ","447480.039577359    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","98.22","","",""
"3020000","3020000-104-2020-00115","2020-07-27","","01","영업/정상","01","영업","","","","","","96.53","140-780","서울특별시 용산구 한강로3가 40-999 용산역 ","서울특별시 용산구 한강대로23길 55, 아이파크몰 더센터 4층 18-3호 (한강로3가)","04377","아우어베이커리용산아이파크몰점","2022-12-22 16:45:10","U","2022-12-24 02:40:00.0","커피숍","196762.077394917    ","447480.039577359    ","커피숍","","","","","상수도전용","","","","","","","","","N","96.53","","",""
"3020000","3020000-104-2020-00116","2020-07-28","","01","영업/정상","01","영업","","","","","","13.20","140-887","서울특별시 용산구 한남동 639-15 ","서울특별시 용산구 대사관로24길 13, 1층 1호 (한남동)","04402","요커 (yo.kr) 한남순천향점","2023-09-12 14:19:02","U","2023-09-14 02:40:00.0","커피숍","200359.92272186     ","447861.097745916    ","커피숍","","","","","상수도전용","","","","","","","","","N","13.2","","",""
"3020000","3020000-104-2020-00117","2020-07-31","","03","폐업","02","폐업","2023-04-24","","","","","33.38","140-883","서울특별시 용산구 한강로3가 65-509 ","서울특별시 용산구 한강대로10길 11-46, 1층,2층 (한강로3가)","04389","샐러디한강로점","2023-04-24 14:45:01","U","2023-04-26 02:40:00.0","일반조리판매","196812.098794867    ","446917.640081182    ","일반조리판매","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","33.38","","",""
"3020000","3020000-104-2020-00118","2020-08-03","","01","영업/정상","01","영업","","","","","","18.53","140-070","서울특별시 용산구 도원동 23 도원동삼성래미안 ","서울특별시 용산구 새창로 70, 상가동 1층 110호 (도원동, 도원동삼성래미안)","04354","픽미픽미아이스","2020-08-03 09:15:17","I","2020-08-05 00:23:26.0","아이스크림","195981.203408641    ","448450.307441413    ","아이스크림","","","","","상수도전용","","","","","","","","","N","18.53","","",""
"3020000","3020000-104-2020-00119","2020-08-04","","01","영업/정상","01","영업","","","","","","14.20","140-830","서울특별시 용산구 서계동 259-4 ","서울특별시 용산구 효창원로 260, 1층 (서계동)","04305","큰집닭강정","2023-02-06 10:46:22","U","2023-02-08 02:40:00.0","일반조리판매","196729.270639496    ","449798.342431875    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","14.2","","",""
