영업상태코드,영업상태명,지번주소,도로명주소,사업장명,전화번호,업태구분명,위생업태명,거리_km
3,폐업,서울특별시 용산구 한강로2가 419 아스테리움 용산 ,"서울특별시 용산구 한강대로30길 25, 제비동 지1층 114호 (한강로2가, 아스테리움 용산)",포레스트-잇츠그린(Forest-It.s green),,커피숍,커피숍,2.1956804516715693
1,영업/정상,서울특별시 용산구 용문동 38-154 ,"서울특별시 용산구 효창원로37다길 1, 1층 101호 (용문동)",더루트클럽(The Root Club),,커피숍,커피숍,3.1752021863236854
3,폐업,서울특별시 용산구 한강로3가 40-999 용산역 ,"서울특별시 용산구 한강대로23길 55, 용산역 4층 (한강로3가)",홍콩다방 용산아이파크몰점,,커피숍,커피숍,2.5883787656747947
1,영업/정상,서울특별시 용산구 한남동 829 나인원 한남 ,"서울특별시 용산구 한남대로 91, 지하B2층 (한남동, 나인원 한남)",하운드팟,,커피숍,커피숍,1.0845942305880747
1,영업/정상,서울특별시 용산구 남영동 46-2 ,"서울특별시 용산구 한강대로84길 20, 1층 (남영동)",주식회사 페츠베리머치카페,02 7960611,커피숍,커피숍,2.273822626347045
1,영업/정상,서울특별시 용산구 한남동 683-74 ,"서울특별시 용산구 이태원로54길 58-4, 지1, 지상1층 (한남동)",목단가옥,,커피숍,커피숍,0.8903019646291899
1,영업/정상,서울특별시 용산구 청파동1가 154-25 ,"서울특별시 용산구 청파로 330-32, 1층 (청파동1가)",잠시(zamsi),,커피숍,커피숍,2.8592858814670032
1,영업/정상,서울특별시 용산구 한강로2가 420 용산푸르지오써밋 ,"서울특별시 용산구 한강대로 69, 상가동 1층 104-2호 (한강로2가, 용산푸르지오써밋)",매머드익스프레스용산푸르지오써밋점,,커피숍,커피숍,2.5131682552481562
3,폐업,서울특별시 용산구 한강로3가 40-999 용산역 ,"서울특별시 용산구 한강대로23길 55, 아이파크몰점 6층 (한강로3가)",샌드프레소 스페셜티,,커피숍,커피숍,2.5883787656747947
1,영업/정상,서울특별시 용산구 용산동2가 1-103 ,"서울특별시 용산구 소월로20길 50, 지1층,1층 (용산동2가)",루메니코,,커피숍,커피숍,1.7355986031574293
1,영업/정상,서울특별시 용산구 한강로3가 63-70 ,"서울특별시 용산구 서빙고로 17, 판매시설동 1층 8호 (한강로3가)",웰릿(Well-LIT),,커피숍,커피숍,2.3484203740729948
1,영업/정상,서울특별시 용산구 한강로3가 16-9 전자랜드 ,"서울특별시 용산구 청파로 74, 전자랜드 5층 B-504호 (한강로3가)",더트레인,,커피숍,커피숍,2.9874917911482917
1,영업/정상,서울특별시 용산구 후암동 103-17 ,"서울특별시 용산구 한강대로104길 72, 1층 4호 (후암동)",들,,커피숍,커피숍,2.6491460377793747
1,영업/정상,서울특별시 용산구 원효로1가 51-2 ,"서울특별시 용산구 원효로83길 7-2, 2층 (원효로1가)",식캣사인,,커피숍,커피숍,2.503543942315505
3,폐업,서울특별시 용산구 한강로3가 40-224 ,"서울특별시 용산구 한강대로7길 22-7, 2층 (한강로3가)",카토,,커피숍,커피숍,2.860994701293135
3,폐업,서울특별시 용산구 보광동 216-56 용강의원 ,"서울특별시 용산구 장문로 98, 용강의원 2층 (보광동)",아폴로(APOLLO),,커피숍,커피숍,0.7900453550954236
3,폐업,서울특별시 용산구 한강로3가 40-999 용산역 ,"서울특별시 용산구 한강대로23길 55, 용산역 6층 (한강로3가)",아르고티 아이파크몰점,,커피숍,커피숍,2.5883787656747947
1,영업/정상,서울특별시 용산구 동자동 43-198 근생빌딩 ,"서울특별시 용산구 한강대로 403, 근생빌딩 1층 (동자동)",메가엠지씨커피 서울역점,,커피숍,커피숍,3.2442917191589293
1,영업/정상,서울특별시 용산구 용산동2가 1-91 ,"서울특별시 용산구 신흥로 99-4, 3층 (용산동2가)",르몽블랑Ⅱ,,커피숍,커피숍,1.7691382765579884
3,폐업,서울특별시 용산구 한강로2가 15-14 선인상가 ,"서울특별시 용산구 새창로 181, 선인상가 21동 2층 2126호 (한강로2가)",커피해바,,커피숍,커피숍,2.5240089759689694
3,폐업,서울특별시 용산구 보광동 264-52 ,"서울특별시 용산구 장문로45길 73, 1층 (보광동)",이마트24 보광사랑,,편의점,편의점,0.6167948778673368
1,영업/정상,서울특별시 용산구 청파동3가 82-1 ,"서울특별시 용산구 원효로97길 16, 1층 (청파동3가)",씨유 청파아세아점,,편의점,편의점,2.4535721000929884
3,폐업,서울특별시 용산구 한남동 4-7 ,"서울특별시 용산구 독서당로 113, 2층 (한남동)",(주)크린? 한남지점-하울팟,02 5692060,커피숍,커피숍,1.7352759002592733
3,폐업,서울특별시 용산구 남영동 80-1 ,"서울특별시 용산구 한강대로80길 11-3, 1층 101호 (남영동)",에이디저트,,커피숍,커피숍,2.230212264610203
1,영업/정상,서울특별시 용산구 원효로4가 114-38 현대자동차원효로사옥 ,"서울특별시 용산구 원효로 74, 현대자동차원효로사옥 중2층 (원효로4가)",씨제이프레시웨이(주),0221496619,커피숍,커피숍,3.6790627620306458
1,영업/정상,서울특별시 용산구 원효로3가 49-6 ,"서울특별시 용산구 원효로 152, 3층 (원효로3가)",가비엔누리 용산점,,커피숍,커피숍,2.9838402636741055
1,영업/정상,서울특별시 용산구 보광동 231-42 ,"서울특별시 용산구 보광로 47, 1층 (보광동)",빽다방 보광점,,커피숍,커피숍,0.5392131679579408
1,영업/정상,서울특별시 용산구 이촌동 302-82 ,"서울특별시 용산구 이촌로 196, 1층 (이촌동)",세븐일레븐 동부이촌본점,0232848116,편의점,편의점,2.410367969385565
1,영업/정상,서울특별시 용산구 신계동 24-15 ,"서울특별시 용산구 새창로45길 26, 1층 (신계동)","26, 샵",,커피숍,커피숍,2.6625559174913387
1,영업/정상,서울특별시 용산구 한강로3가 16-9 전자랜드 ,"서울특별시 용산구 청파로 74, 전자랜드 1층 c139호 (한강로3가)",스타벅스 용산전자랜드점,,커피숍,커피숍,2.9874917911482917
1,영업/정상,서울특별시 용산구 청파동1가 89-152 ,"서울특별시 용산구 효창원로94길 27, 1층 (청파동1가)",용산 청파점 세븐일레븐,,편의점,편의점,3.1935391793988863
3,폐업,서울특별시 용산구 한강로2가 132 ,"서울특별시 용산구 한강대로 126-3, 1층 (한강로2가)",수미수미,,커피숍,커피숍,2.083036580158109
1,영업/정상,서울특별시 용산구 한강로3가 63-70 ,"서울특별시 용산구 서빙고로 17, 1층 79호 (한강로3가)",테라조커피(Terazo coffee),,커피숍,커피숍,2.3484203740729948
3,폐업,서울특별시 용산구 동자동 56 트윈시티 남산 ,"서울특별시 용산구 한강대로 366, 트윈시티 남산 19층 에이1902호 (동자동)",스타벅스 포포인츠서울역점,,커피숍,커피숍,2.90588167300526
3,폐업,서울특별시 용산구 이태원동 64-56 ,"서울특별시 용산구 이태원로20길 2-12, 1층 (이태원동)",안다미로,,커피숍,커피숍,0.4178313394032167
3,폐업,서울특별시 용산구 용문동 36-4 ,"서울특별시 용산구 새창로14길 22, 1층 (용문동)",아이캔커피 용산점,,커피숍,커피숍,3.1911554096430423
3,폐업,서울특별시 용산구 용산동2가 19-6 ,"서울특별시 용산구 신흥로11길 51, 1층 (용산동2가)",컨티뉴갤러리,02 5780262,커피숍,커피숍,1.7268649360524735
1,영업/정상,서울특별시 용산구 용문동 28-41 ,"서울특별시 용산구 새창로 110-2, 1층 (용문동)",컴포즈커피 용문시장점,,커피숍,커피숍,3.050326330664041
3,폐업,서울특별시 용산구 용문동 38-191 ,"서울특별시 용산구 효창원로37길 1, 3층 (용문동)",햇살마루카페,0221995191,커피숍,커피숍,3.1874621540892973
3,폐업,서울특별시 용산구 원효로1가 25 ,"서울특별시 용산구 백범로 329, 1층 (원효로1가)",열린카페,,커피숍,커피숍,2.6276134855047655
3,폐업,서울특별시 용산구 한남동 612-2 서원빌딩 ,"서울특별시 용산구 대사관로34길 50, 서원빌딩 1층 101,102호 (한남동)",씨유한남역점,,편의점,편의점,1.089632760493061
1,영업/정상,서울특별시 용산구 보광동 217-21 (주)동양과학 ,"서울특별시 용산구 장문로19길 4 (주)동양과학 1,2층 (보광동)",카페 볼드(Cafe Bold),,커피숍,커피숍,0.6202983865691291
1,영업/정상,서울특별시 용산구 한강로3가 40-999 용산역 ,"서울특별시 용산구 한강대로23길 55, 이마트용산점 지하1층 (한강로3가)",서울용산지역자활센터(청년제과&카페마실),02 7975050,커피숍,커피숍,2.5883787656747947
1,영업/정상,서울특별시 용산구 청파동3가 105-5 ,"서울특별시 용산구 청파로43길 23, 1층 (청파동3가)",GS25 숙대제일점,02 7156216,편의점,편의점,2.569602587704674
1,영업/정상,서울특별시 용산구 서계동 220-4 ,"서울특별시 용산구 청파로 389, 1층 (서계동)",커피업 로스터스,,커피숍,커피숍,3.431938957175742
1,영업/정상,서울특별시 용산구 용산동2가 33-32 ,"서울특별시 용산구 소월로20길 53, 1층 (용산동2가)",씨유용산2가점,,편의점,편의점,1.711356492641547
1,영업/정상,서울특별시 용산구 원효로1가 47-1 ,"서울특별시 용산구 원효로89길 13-1, 1층 (원효로1가)",모르페커피,,커피숍,커피숍,2.4915323486030894
3,폐업,서울특별시 용산구 신계동 27-20 ,"서울특별시 용산구 원효로58길 42, 1층 (신계동)",지에스(GS)25 용산전자타운점,,편의점,편의점,2.6670451028574385
1,영업/정상,서울특별시 용산구 한강로2가 424 아모레퍼시픽 ,"서울특별시 용산구 한강대로 100, 아모레퍼시픽 5층 (한강로2가)",삼성웰스토리(주)아모레본사카페,0215448272,커피숍,커피숍,2.198250199055137
3,폐업,서울특별시 용산구 한강로3가 98 ,"서울특별시 용산구 서빙고로 17, 대한예수교장로회신용산교회 2층 (한강로3가)","espresso, 그자체(The espresso)",,커피숍,커피숍,2.3484203740729948
1,영업/정상,서울특별시 용산구 이태원동 251-49 ,"서울특별시 용산구 회나무로13가길 28, 1층 (이태원동)",케이크아웃(CAKE OUT),,커피숍,커피숍,1.176805160440819
1,영업/정상,서울특별시 용산구 보광동 217-18 ,"서울특별시 용산구 장문로19길 10, 1층 (보광동)",씨유 보광오산점,,편의점,편의점,0.6343050636264896
3,폐업,서울특별시 용산구 한강로2가 419 아스테리움 용산 ,"서울특별시 용산구 한강대로30길 25, 지하1층 120호 (한강로2가, 아스테리움 용산)",카페 디썸,,커피숍,커피숍,2.1956804516715693
1,영업/정상,서울특별시 용산구 한강로2가 422 래미안용산 더 센트럴 ,"서울특별시 용산구 한강대로 95, 지하1층 151호 (한강로2가, 래미안용산 더 센트럴)",요거트맨 용산점,07077977361,커피숍,커피숍,2.342368723605538
3,폐업,서울특별시 용산구 이태원동 215-47 ,"서울특별시 용산구 녹사평대로46길 67, 1층 (이태원동)",리원,,커피숍,커피숍,0.8811263748026663
1,영업/정상,서울특별시 용산구 한강로3가 40-999 용산역 ,"서울특별시 용산구 한강대로23길 55, 용산역 지하1층 (한강로3가)",팔공티 용산아이파크몰,,커피숍,커피숍,2.5883787656747947
3,폐업,서울특별시 용산구 한강로2가 127-3 선우약국 ,"서울특별시 용산구 한강대로40길 5, 선우약국 2층 (한강로2가)",윤빛,,커피숍,커피숍,2.1076123525217896
1,영업/정상,서울특별시 용산구 갈월동 93-60 ,"서울특별시 용산구 한강대로77길 18, 1층 (갈월동)",베이커스코드,,커피숍,커피숍,2.3146677102362916
1,영업/정상,서울특별시 용산구 한강로3가 61-2 신정재약국 ,"서울특별시 용산구 한강대로 50, 신정재약국 1층 (한강로3가)",세븐일레븐 용산하이브점,,편의점,편의점,2.6142809639865567
1,영업/정상,서울특별시 용산구 한강로3가 40-999 용산역 ,"서울특별시 용산구 한강대로23길 55, 아이파크몰 테이스트파크 7층 (한강로3가)",(주)커피빈코리아 용산아이파크몰점,,커피숍,커피숍,2.5883787656747947
3,폐업,서울특별시 용산구 한강로3가 40-480 ,"서울특별시 용산구 한강대로11길 26, 1층 (한강로3가)",그린코너(Green Corner),,커피숍,커피숍,2.797849012927351
3,폐업,서울특별시 용산구 용산동2가 28 ,"서울특별시 용산구 신흥로11나길 2-12, 1층 (용산동2가)",든해커피,,커피숍,커피숍,1.6086305854523828
3,폐업,서울특별시 용산구 한강로3가 48-1 ,"서울특별시 용산구 한강대로 58-1, 1층 (한강로3가)",씨유 용산보라해점,,편의점,편의점,2.555501445204538
1,영업/정상,서울특별시 용산구 용문동 5-24 ,"서울특별시 용산구 백범로74길 50, 용문씨티빌 1층 101호 (용문동)",베이크니틀리,,커피숍,커피숍,2.9813752434910312
1,영업/정상,서울특별시 용산구 이태원동 559 ,"서울특별시 용산구 녹사평대로 220, 1층 (이태원동)",씨유뉴이태원경리단점,,커피숍,커피숍,0.9369504622669591
1,영업/정상,서울특별시 용산구 용산동6가 69-165 온누리교회 ,"서울특별시 용산구 이촌로 347-11, 온누리교회 1층 (용산동6가)",신관 커피숍,0232153176,커피숍,커피숍,1.501233501326936
3,폐업,서울특별시 용산구 이태원동 44-17 ,"서울특별시 용산구 녹사평대로32길 47, 1층 101호 (이태원동)",르데스크 용산,,커피숍,커피숍,0.339888150022017
1,영업/정상,서울특별시 용산구 청파동3가 132-54 효창골프연습장 ,"서울특별시 용산구 효창원로 164, 효창골프연습장 비동 1층 (청파동3가)",이마트24 효창골프장점,,편의점,편의점,3.0314636013087695
1,영업/정상,서울특별시 용산구 원효로2가 61-7 ,"서울특별시 용산구 원효로58길 28, 1층 (원효로2가)",씨유 원효로2가점,02 7177539,편의점,편의점,2.702154678378863
1,영업/정상,서울특별시 용산구 원효로3가 43-21 ,"서울특별시 용산구 원효로41길 14, 1층 (원효로3가)",GS25 편의점,,편의점,편의점,3.115299088073359
3,폐업,서울특별시 용산구 서계동 260-18 종로떡집 ,"서울특별시 용산구 효창원로 264, 종로떡집 2층 (서계동)",세븐일레븐 용산만리점,,편의점,편의점,3.444103977710608
1,영업/정상,서울특별시 용산구 한남동 683-123 ,"서울특별시 용산구 이태원로 230-2, 3층 (한남동)",미닛뮤트,,커피숍,커피숍,0.7652189043300233
1,영업/정상,서울특별시 용산구 이태원동 137-54 ,"서울특별시 용산구 우사단로10길 3, 1층 동측부분 (이태원동)",변호사손효영법률사무소,02 7928798,커피숍,커피숍,0.3586005079961552
1,영업/정상,서울특별시 용산구 한남동 743-14 ,"서울특별시 용산구 이태원로55길 43-1, 지하1층 (한남동)",아망뜨 한남(Amante Hannam),,커피숍,커피숍,0.9520526725052761
1,영업/정상,서울특별시 용산구 원효로1가 25 ,"서울특별시 용산구 백범로 329, 용산꿈나무종합타운 1층 (원효로1가)",용산꿈나무카페,,커피숍,커피숍,2.6276134855047655
1,영업/정상,서울특별시 용산구 이태원동 227-28 ,"서울특별시 용산구 회나무로25길 1, 2층 (이태원동)",지에스25 이태원프리미엄,,편의점,편의점,1.062551362764363
1,영업/정상,서울특별시 용산구 원효로1가 1-3 ,"서울특별시 용산구 원효로97길 29, 3층 (원효로1가)",세인트메리주니어,,커피숍,커피숍,2.523549470043769
1,영업/정상,서울특별시 용산구 한남동 657-21 ,"서울특별시 용산구 대사관로11길 47, 1층 101호 (한남동)",주식회사 쿠메,02 5128858,커피숍,커피숍,0.9213025803451698
3,폐업,서울특별시 용산구 이태원동 128-3 ,"서울특별시 용산구 이태원로 176, 1층 (이태원동)",이디야커피 이태원역점,02 7979989,커피숍,커피숍,0.4136877286338231
1,영업/정상,서울특별시 용산구 한강로2가 420 용산푸르지오써밋 ,"서울특별시 용산구 한강대로 69, 지하1층 B125-1호 (한강로2가, 용산푸르지오써밋)",아이프,07088871053,커피숍,커피숍,2.5131682552481562
1,영업/정상,서울특별시 용산구 효창동 3-292 ,"서울특별시 용산구 임정로 111, 1층 (효창동)",지에스25(효창점),02 7046115,편의점,편의점,3.2256155565229365
1,영업/정상,서울특별시 용산구 원효로1가 104 ,"서울특별시 용산구 원효로97길 15, 지상2층 209호,210호 (원효로1가)",세븐일레븐 용산루미니점,,편의점,편의점,2.4457659615096285
3,폐업,서울특별시 용산구 이촌동 203-1 열린가정의원 ,"서울특별시 용산구 이촌로 60, 열린가정의원 1층 (이촌동)",씨유(CU) 이촌퐁당점,,편의점,편의점,3.3628239845482337
1,영업/정상,서울특별시 용산구 후암동 43-14 티엠타운 ,"서울특별시 용산구 두텁바위로 147, 가동 1층 103호 (후암동, 티엠타운)",지에스25 용산후암점,,편의점,편의점,2.589910274242678
1,영업/정상,서울특별시 용산구 청파동2가 104-29 ,"서울특별시 용산구 청파로53길 10, 1층 (청파동2가)",태르누이 숙대입구역점,,커피숍,커피숍,2.723078992398229
1,영업/정상,서울특별시 용산구 한남동 726-354 ,"서울특별시 용산구 한남대로42길 41, 1층 101호 (한남동)",아키비스트 한남,,커피숍,커피숍,1.720642982857422
1,영업/정상,서울특별시 용산구 원효로1가 25 ,"서울특별시 용산구 백범로 329, 202경비단 1층 (원효로1가)",서울경찰청 202경비단 매점,,커피숍,커피숍,2.6276134855047655
1,영업/정상,서울특별시 용산구 한강로2가 126 e편한모텔 ,"서울특별시 용산구 한강대로40길 9, 지하1층,1층,2층 (한강로2가)",쏠티캐빈 화이트,0215882906,커피숍,커피숍,2.0895619175670204
1,영업/정상,서울특별시 용산구 갈월동 90-10 ,"서울특별시 용산구 한강대로 279, 제1호 내제1층호 (갈월동)",빽다방 숙대입구역점,,커피숍,커피숍,2.3416186237363124
1,영업/정상,서울특별시 용산구 이태원동 658 ,"서울특별시 용산구 회나무로 3, 1층,2층 (이태원동)",스타벅스 경리단길점,,커피숍,커피숍,1.050469573172553
3,폐업,서울특별시 용산구 이태원동 34-41 ,"서울특별시 용산구 녹사평대로32길 8, 1층 1호 (이태원동)",냥이네그릭요거트2호점,,커피숍,커피숍,0.49594240042191945
3,폐업,서울특별시 용산구 이태원동 44-82 ,"서울특별시 용산구 녹사평대로32길 28, 2층 (이태원동)",아이조아펫파크서울점,,커피숍,커피숍,0.4341649932452009
3,폐업,서울특별시 용산구 용산동2가 1-684 ,"서울특별시 용산구 신흥로 99-9, 지층 (용산동2가)",기키쿠키(Geeky Cooky),,커피숍,커피숍,1.7751129444859124
3,폐업,서울특별시 용산구 한강로3가 65-154 ,"서울특별시 용산구 한강대로14길 35-29, 1층 (한강로3가)",카페드220볼트 용산역사박물관점,033 2630220,커피숍,커피숍,2.5134153001242794
3,폐업,서울특별시 용산구 용산동5가 24 파크타워 ,"서울특별시 용산구 서빙고로 67, 지하1층 비20호 (용산동5가, 파크타워)",홈팜스마켓,02 7491577,커피숍,커피숍,2.127326651678904
1,영업/정상,서울특별시 용산구 한남동 684-14 ,"서울특별시 용산구 이태원로54길 68-6, 2층 (한남동)",라이트업스페이스 한남점,,커피숍,커피숍,0.8421591539469715
1,영업/정상,서울특별시 용산구 청파동2가 53-12 숙명여자대학교 ,"서울특별시 용산구 청파로47길 100, 숙명여자대학교 명신관 지하1층 (청파동2가)",라이프푸드 든든,,커피숍,커피숍,3.0579470639417
1,영업/정상,서울특별시 용산구 청파동2가 53-12 숙명여자대학교 ,"서울특별시 용산구 청파로47길 100, 숙명여자대학교 명신관 지하1층 (청파동2가)",라이프푸드 알찬,,커피숍,커피숍,3.0579470639417
1,영업/정상,서울특별시 용산구 산천동 193 리버힐삼성아파트 ,"서울특별시 용산구 효창원로 17, 분산상가동 102,103,104호 (산천동, 리버힐삼성아파트)",씨유(CU) 용산리버힐삼성점,,편의점,편의점,3.8146323721750197
3,폐업,서울특별시 용산구 이태원동 130-43 ,"서울특별시 용산구 보광로 117, 1층 (이태원동)",서울도넛츠 이태원점,,커피숍,커피숍,0.2997256296602686
3,폐업,서울특별시 용산구 청파동3가 114-7 ,"서울특별시 용산구 청파로47가길 9-6, 1층 (청파동3가)",킷테(KITTE),,커피숍,커피숍,2.7731703662687885
1,영업/정상,서울특별시 용산구 청파동2가 53-12 숙명여자대학교 ,"서울특별시 용산구 청파로47길 100, 숙명여자대학교 지1층 (청파동2가)",스타벅스 숙명여대정문점,,커피숍,커피숍,3.0579470639417
3,폐업,서울특별시 용산구 한강로2가 148-6 ,"서울특별시 용산구 한강대로40길 28, 1층 (한강로2가)",코타티주주마마 신용산,,커피숍,커피숍,2.002034181277347
1,영업/정상,서울특별시 용산구 용산동2가 1-45 ,"서울특별시 용산구 소월로20길 28, 1,2층 (용산동2가)",이너서핑,,커피숍,커피숍,1.7951827508700757
3,폐업,서울특별시 용산구 한남동 729-6 ,"서울특별시 용산구 한남대로27가길 26-20, 1층 (한남동)",히피 한남,,커피숍,커피숍,1.187907644891592
1,영업/정상,서울특별시 용산구 용산동2가 1-732 ,"서울특별시 용산구 신흥로 130, 1층 (용산동2가)",주홍카페,,커피숍,커피숍,1.8855592938549384
3,폐업,서울특별시 용산구 청파동3가 80-6 용산 다올 노블리움 ,"서울특별시 용산구 청파로 251, 용산 다올 노블리움 지하1층 B02호 (청파동3가)",자이툰(ZAITUN),,커피숍,커피숍,2.3991044027253445
1,영업/정상,서울특별시 용산구 신창동 56-35 ,"서울특별시 용산구 효창원로15길 2, 1층 (신창동)",로스터리카페 나무,,커피숍,커피숍,3.5815189579898665
3,폐업,서울특별시 용산구 용산동2가 1-53 ,"서울특별시 용산구 소월로20길 32-1, 3층 (용산동2가)",단희,,커피숍,커피숍,1.7760971848346987
3,폐업,서울특별시 용산구 용산동3가 6-5 ,"서울특별시 용산구 한강대로40길 55, 1층 (용산동3가)",핍스 디파트먼트(PHYPS DEPARTMENT),,커피숍,커피숍,1.8630985620427274
1,영업/정상,서울특별시 용산구 청파동3가 114-3 ,"서울특별시 용산구 청파로43길 70, 1층 (청파동3가)",이마트24 숙대도서관점,,편의점,편의점,2.7988273044319882
1,영업/정상,서울특별시 용산구 보광동 265-214 ,"서울특별시 용산구 우사단로4길 22-22, 1층 (보광동)",어스커피(US Coffee),,커피숍,커피숍,0.4010734725361345
3,폐업,서울특별시 용산구 한강로1가 216-6 ,"서울특별시 용산구 한강대로62길 45-17, 1층,2층 (한강로1가)",쿼츠,,커피숍,커피숍,1.7440493333835456
1,영업/정상,서울특별시 용산구 한강로3가 98 ,"서울특별시 용산구 서빙고로 17, 몰동 1층 1137호 (한강로3가)",총각네 용산점,02 7975249,커피숍,커피숍,2.3484203740729948
3,폐업,서울특별시 용산구 한강로3가 40-999 용산아이파크몰 ,"서울특별시 용산구 한강대로23길 55, 용산아이파크몰 테이스트파크 6층 (한강로3가)",유니콘 플랜 드 베이크,,커피숍,커피숍,2.5883787656747947
1,영업/정상,서울특별시 용산구 원효로1가 43-1 ,"서울특별시 용산구 원효로90길 16, 1층 (원효로1가)",씨유 용산열정도점,,편의점,편의점,2.3278950758909374
3,폐업,서울특별시 용산구 산천동 202 삼성테마트 ,"서울특별시 용산구 원효로 51, 1층 103호 (산천동, 삼성테마트)","카페,달금하다",,커피숍,커피숍,3.8182524642461537
1,영업/정상,서울특별시 용산구 이태원동 225-1 혜천상가 ,"서울특별시 용산구 회나무로13길 5, 혜천상가 1층 104호 (이태원동)",빽다방 이태원경리단길점,,커피숍,커피숍,1.0706597283356583
1,영업/정상,서울특별시 용산구 서계동 260-20 ,"서울특별시 용산구 효창원로 262, 2층 (서계동)",호호호,,커피숍,커피숍,3.441492865939767
1,영업/정상,서울특별시 용산구 한강로3가 40-999 용산역 ,"서울특별시 용산구 한강대로23길 55, 이마트 지하2층 (한강로3가)",공차 이마트용산점,,커피숍,커피숍,2.5883787656747947
1,영업/정상,서울특별시 용산구 이태원동 251-63 ,"서울특별시 용산구 회나무로13가길 22, 1층 (이태원동)",카페 비스킷,,커피숍,커피숍,1.1653161603804079
1,영업/정상,서울특별시 용산구 서빙고동 199-5 ,"서울특별시 용산구 서빙고로51길 4, 1층 (서빙고동)",GS25 용산서빙고점,,편의점,편의점,1.1231990656514566
3,폐업,서울특별시 용산구 청파동3가 37 ,"서울특별시 용산구 청파로43가길 2, 1층 점포3호 (청파동3가)",메이드바이 그레이스,,커피숍,커피숍,2.5557262021753657
1,영업/정상,서울특별시 용산구 이태원동 44-18 ,"서울특별시 용산구 녹사평대로32길 51, 지1층 (이태원동)",매머드익스프레스 용산구청점,,커피숍,커피숍,0.32387201063735543
3,폐업,서울특별시 용산구 한강로3가 40-999 용산역 ,"서울특별시 용산구 한강대로23길 55, 아이파크몰 6층 (한강로3가)",그릭오,,커피숍,커피숍,2.5883787656747947
1,영업/정상,서울특별시 용산구 청파동2가 55-4 ,"서울특별시 용산구 청파로47길 89, 1층 102호 (청파동2가)",루다 브레드(LUDA BREAD),,커피숍,커피숍,2.9469567220684243
1,영업/정상,서울특별시 용산구 보광동 243-2 새방샘터빌딩 ,"서울특별시 용산구 보광로 63, 새방샘터빌딩 1층 (보광동)",이마트24알(R) 용산보광점,,커피숍,커피숍,0.3975837330518765
1,영업/정상,서울특별시 용산구 한강로3가 40-999 용산역 ,"서울특별시 용산구 한강대로23길 55, 아이파크몰 리빙파크 8층 (한강로3가)",이모션캐슬 로열부티크,,커피숍,커피숍,2.5883787656747947
1,영업/정상,서울특별시 용산구 용산동2가 17 ,"서울특별시 용산구 신흥로 89, 1층 (용산동2가)",에이티익스프레스 해방촌점,,커피숍,커피숍,1.8275602826201771
1,영업/정상,서울특별시 용산구 한강로3가 40-999 용산역 ,"서울특별시 용산구 한강대로23길 55, 테이스트파크 6층 (한강로3가)",슈퍼말차 아이파크몰,,커피숍,커피숍,2.5883787656747947
1,영업/정상,서울특별시 용산구 동빙고동 42-4 ,"서울특별시 용산구 서빙고로91나길 72, 1층 (동빙고동)",세븐일레븐 동빙고본점,,편의점,편의점,0.7682229644049668
1,영업/정상,서울특별시 용산구 이태원동 258-6 ,"서울특별시 용산구 회나무로44길 20, 1층 (이태원동)",메이씨진,,커피숍,커피숍,1.1205342462719052
1,영업/정상,서울특별시 용산구 용산동6가 69-167 신동아쇼핑 ,"서울특별시 용산구 이촌로 352, 신동아쇼핑 1층 120호,132호 (용산동6가)",씨유 용산신동아,,편의점,편의점,1.6460990889520057
3,폐업,서울특별시 용산구 한남동 729-68 ,"서울특별시 용산구 한남대로27길 33, 1층 (한남동)",소프트팬트리,,커피숍,커피숍,1.2007651074974586
1,영업/정상,서울특별시 용산구 후암동 164-7 ,"서울특별시 용산구 두텁바위로1길 63, 1층 (후암동)",세븐일레븐 후암메인점,,편의점,편의점,2.4181864951536087
1,영업/정상,서울특별시 용산구 한강로3가 40-999 용산아이파크몰 ,"서울특별시 용산구 한강대로23길 55, 용산아이파크몰 6층 (한강로3가)",앤티앤스 용산아이파크몰,,커피숍,커피숍,2.5883787656747947
1,영업/정상,서울특별시 용산구 한강로3가 40-999 아이파크몰 테이스트파크 ,"서울특별시 용산구 한강대로23길 55, 아이파크몰 테이스트파크 4층 (한강로3가)",호랑이건강원에프앤비 주식회사,07043490780,커피숍,커피숍,2.5883787656747947
1,영업/정상,서울특별시 용산구 보광동 265-743 ,"서울특별시 용산구 우사단로2가길 6, 1층 (보광동)",세븐일레븐 이태원보광점,,편의점,편의점,0.5324205245567515
1,영업/정상,서울특별시 용산구 도원동 23 도원동삼성래미안 ,"서울특별시 용산구 새창로 70, 상가동 2층 229호 (도원동, 도원동삼성래미안)",이마트24 도원래미안점,,편의점,편의점,3.4745790185658327
3,폐업,서울특별시 용산구 한강로2가 255-2 ,"서울특별시 용산구 한강대로 141-1, 1층 (한강로2가)",카페네이,,커피숍,커피숍,2.0435225326085034
1,영업/정상,서울특별시 용산구 청파동3가 15-5 ,"서울특별시 용산구 청파로47길 1, 1층 (청파동3가)",우주라이크 커피,,커피숍,커피숍,2.58492471117276
3,폐업,서울특별시 용산구 한강로3가 40-999 아이파크몰 ,"서울특별시 용산구 한강대로23길 55, 아이파크몰 F&B 4층 (한강로3가)",키쿠키&커피,,커피숍,커피숍,2.5883787656747947
